name,category,total_calls,total_duration,avg_duration,max_duration,pct_business_hours,pct_late_night,avg_hour,first_call,last_call,days_active,is_one_off,calls_per_month,is_active,predicted_category
Orange,Unknown,4,68,11.5,43,1.0,0.0,13.75,2023-09-14,2023-09-14,0,False,4.0,False,Service Provider
Oranje,Unknown,64,2182,22.5,279,0.75,0.0,12.640625,2023-09-14,2024-10-02,384,False,4.63768115942029,True,Supplier
Orban,Unknown,3,76,7.0,66,1.0,0.0,13.666666666666666,2022-10-04,2022-10-05,1,False,2.9032258064516125,False,Supplier
Orchard,Unknown,2,752,376.0,578,1.0,0.0,11.0,2024-01-24,2024-01-24,0,False,2.0,False,Service Provider
Orford,Unknown,2,58,29.0,54,1.0,0.0,15.0,2023-09-15,2023-09-15,0,False,2.0,False,Supplier
Orgill,Unknown,1,4016,4016.0,4016,0.0,0.0,19.0,2023-09-16,2023-09-16,0,True,1.0,False,Service Provider
Orie,Unknown,2,213,106.5,211,0.5,0.0,15.0,2022-02-25,2022-04-26,60,False,0.6666666666666666,False,Supplier
Ormond,Unknown,3,48,4.0,42,1.0,0.0,8.333333333333334,2023-09-18,2023-09-18,0,False,3.0,False,Service Provider
Orpen,Unknown,2,79,39.5,49,1.0,0.0,10.0,2022-10-05,2022-11-01,27,False,1.0526315789473684,False,Service Provider
Orren,Unknown,1,3,3.0,3,1.0,0.0,10.0,2022-10-05,2022-10-05,0,True,1.0,False,Service Provider
Orsmond,Unknown,1,10,10.0,10,1.0,0.0,14.0,2024-01-24,2024-01-24,0,True,1.0,False,Supplier
Ortell,Unknown,1,36,36.0,36,1.0,0.0,9.0,2023-09-18,2023-09-18,0,True,1.0,False,Service Provider
Ortman,Unknown,10,328,5.0,274,1.0,0.0,8.0,2023-09-19,2023-10-24,35,False,4.615384615384615,False,Supplier
Orton,Unknown,2,228,114.0,115,0.5,0.0,14.5,2022-10-05,2022-10-05,0,False,2.0,False,Service Provider
Osborn,Unknown,1,41,41.0,41,1.0,0.0,8.0,2023-09-19,2023-09-19,0,True,1.0,False,Service Provider
Osborne,Unknown,2,37,18.5,35,1.0,0.0,15.0,2024-01-24,2024-01-24,0,False,2.0,False,Supplier
Oscar,Unknown,3,203,62.0,96,1.0,0.0,11.666666666666666,2022-10-06,2023-07-05,272,False,0.2980132450331126,False,Supplier
Osler,Unknown,3,115,7.0,103,0.6666666666666666,0.0,14.0,2022-10-06,2024-08-01,665,False,0.1294964028776978,True,Supplier
Osman,Unknown,6,179,27.0,56,0.3333333333333333,0.0,14.666666666666666,2022-10-06,2023-10-16,375,False,0.4444444444444444,False,Supplier
Osmond,Unknown,1,5,5.0,5,1.0,0.0,9.0,2023-09-19,2023-09-19,0,True,1.0,False,Service Provider
Oswald,Unknown,1,184,184.0,184,1.0,0.0,10.0,2023-09-19,2023-09-19,0,True,1.0,False,Service Provider
Otten,Unknown,1,81,81.0,81,0.0,0.0,19.0,2022-10-06,2022-10-06,0,True,1.0,False,Service Provider
Otto,Unknown,1,40,40.0,40,0.0,0.0,10.0,2022-02-26,2022-02-26,0,True,1.0,False,Service Provider
Otukile,Unknown,6,184,18.0,77,0.5,0.0,14.333333333333334,2024-01-24,2024-03-28,64,False,1.9148936170212767,False,Supplier
Owen,Unknown,2,160,80.0,144,0.0,0.0,17.5,2022-02-26,2022-04-13,46,False,0.7894736842105263,False,Service Provider
Owens,Unknown,2,567,283.5,289,0.0,0.0,18.5,2022-10-07,2022-10-29,22,False,1.1538461538461535,False,Service Provider
Owusu,Unknown,1,12,12.0,12,0.0,0.0,10.0,2022-10-08,2022-10-08,0,True,1.0,False,Service Provider
Oxenham,Unknown,2,17,8.5,9,1.0,0.0,9.0,2024-01-25,2024-01-25,0,False,2.0,False,Service Provider
Oxley,Unknown,2,54,27.0,52,0.0,0.0,10.0,2022-10-08,2022-10-08,0,False,2.0,False,Service Provider
PACKAGING & S DIST,Supplier,17,995,63.0,112,0.9411764705882352,0.0,12.470588235294118,2022-01-11,2023-06-01,506,False,0.9514925373134328,False,Supplier
Padi,Unknown,2,11,5.5,6,0.0,0.0,19.0,2022-02-26,2022-02-26,0,False,2.0,False,Service Provider
Page,Unknown,1,274,274.0,274,0.0,0.0,19.0,2022-02-26,2022-02-26,0,True,1.0,False,Service Provider
Palm,Unknown,1,43,43.0,43,0.0,0.0,20.0,2022-02-26,2022-02-26,0,True,1.0,False,Important Contacts
Palmer,Unknown,1,17,17.0,17,1.0,0.0,10.0,2023-09-19,2023-09-19,0,True,1.0,False,Service Provider
Pama,Unknown,1,250,250.0,250,0.0,0.0,20.0,2022-02-26,2022-02-26,0,True,1.0,False,Service Provider
Panday,Unknown,1,62,62.0,62,1.0,0.0,10.0,2023-09-19,2023-09-19,0,True,1.0,False,Service Provider
Papier,Unknown,2,622,311.0,468,1.0,0.0,13.0,2023-09-19,2023-09-20,1,False,1.9354838709677415,False,Service Provider
Papo,Unknown,4,1715,21.0,1659,0.5,0.0,8.25,2022-02-28,2022-03-09,9,False,3.0769230769230766,False,Service Provider
Park,Unknown,287,6937,5.0,372,0.7282229965156795,0.0,13.393728222996517,2022-02-28,2023-10-10,589,False,13.909531502423263,False,Supplier
Parker,Unknown,1,1,1.0,1,1.0,0.0,14.0,2023-09-20,2023-09-20,0,True,1.0,False,Supplier
Parkin,Unknown,1,5,5.0,5,1.0,0.0,11.0,2023-09-21,2023-09-21,0,True,1.0,False,Service Provider
Parsons,Unknown,3,92,5.0,83,1.0,0.0,10.0,2024-01-25,2024-01-25,0,False,3.0,False,Service Provider
Part Masters,Supplier,13,2084,165.0,340,1.0,0.0,12.153846153846152,2022-06-07,2023-03-08,274,False,1.2828947368421053,False,Supplier
PartServe Shop,Supplier,3,507,155.0,297,1.0,0.0,9.333333333333334,2023-01-06,2023-02-10,35,False,1.3846153846153844,False,Supplier
Patel,Unknown,2,78,39.0,57,0.0,0.0,13.5,2022-10-08,2022-10-17,9,False,1.5384615384615383,False,Service Provider
Paton,Unknown,1,27,27.0,27,0.0,0.0,12.0,2022-10-08,2022-10-08,0,True,1.0,False,Service Provider
Patrick,Unknown,1,4,4.0,4,1.0,0.0,11.0,2024-01-25,2024-01-25,0,True,1.0,False,Service Provider
Paul,Unknown,2,118,59.0,73,1.0,0.0,12.0,2022-02-28,2022-02-28,0,False,2.0,False,Service Provider
Paulse,Unknown,2,11,5.5,7,1.0,0.0,15.0,2023-09-22,2023-09-22,0,False,2.0,False,Supplier
Paulsen,Unknown,2,17,8.5,13,1.0,0.0,12.0,2024-01-25,2024-01-25,0,False,2.0,False,Service Provider
Paulus,Unknown,1,134,134.0,134,1.0,0.0,13.0,2023-09-25,2023-09-25,0,True,1.0,False,Service Provider
Payflex,Service Provider,1,373,373.0,373,1.0,0.0,11.0,2024-07-24,2024-07-24,0,True,1.0,True,Service Provider
Payne,Unknown,3,116,27.0,85,0.6666666666666666,0.0,14.0,2022-10-08,2022-12-09,62,False,0.9782608695652172,False,Supplier
Peacock,Unknown,1,93,93.0,93,1.0,0.0,16.0,2024-01-25,2024-01-25,0,True,1.0,False,Supplier
Pearce,Unknown,3,240,9.0,226,1.0,0.0,9.333333333333334,2023-09-27,2023-09-27,0,False,3.0,False,Service Provider
Pearson,Unknown,1,41,41.0,41,0.0,0.0,9.0,2024-01-27,2024-01-27,0,True,1.0,False,Service Provider
Pedro,Unknown,2,196,98.0,162,1.0,0.0,10.5,2022-10-10,2022-10-13,3,False,1.818181818181818,False,Service Provider
Peer,Unknown,3,248,70.0,132,1.0,0.0,12.0,2022-02-28,2022-06-09,101,False,0.6870229007633587,False,Supplier
Pelser,Unknown,1,53,53.0,53,1.0,0.0,11.0,2023-09-27,2023-09-27,0,True,1.0,False,Service Provider
Pereira,Unknown,1,33,33.0,33,0.0,0.0,9.0,2024-01-27,2024-01-27,0,True,1.0,False,Service Provider
Perry,Unknown,1,304,304.0,304,1.0,0.0,16.0,2022-10-11,2022-10-11,0,True,1.0,False,Service Provider
Perumal,Unknown,2,232,116.0,116,0.0,0.0,10.0,2024-01-27,2024-01-27,0,False,2.0,False,Service Provider
Peter,Unknown,2,90,45.0,68,0.5,0.5,17.5,2022-10-12,2022-10-25,13,False,1.3953488372093024,False,Important Contacts
Peters,Unknown,3,85,26.0,49,1.0,0.0,15.333333333333334,2023-09-27,2023-09-27,0,False,3.0,False,Supplier
Petros,Unknown,16,712,38.0,100,1.0,0.0,10.875,2023-09-28,2024-01-22,116,False,3.287671232876712,False,Supplier
Petrus,Unknown,1,38,38.0,38,1.0,0.0,12.0,2023-09-29,2023-09-29,0,True,1.0,False,Service Provider
Petzer,Unknown,3,31,6.0,21,1.0,0.0,12.666666666666666,2023-09-29,2024-07-01,276,False,0.2941176470588235,True,Supplier
Phago,Unknown,1,38,38.0,38,0.0,0.0,17.0,2022-10-12,2022-10-12,0,True,1.0,False,Important Contacts
Phaka,Unknown,1,62,62.0,62,1.0,0.0,13.0,2022-10-13,2022-10-13,0,True,1.0,False,Supplier
Phakoe,Unknown,1,98,98.0,98,1.0,0.0,11.0,2023-10-03,2023-10-03,0,True,1.0,False,Service Provider
Phala,Unknown,2,100,50.0,79,1.0,0.0,14.0,2022-10-13,2022-10-14,1,False,1.9354838709677415,False,Supplier
Phalane,Unknown,1,47,47.0,47,1.0,0.0,13.0,2024-02-14,2024-02-14,0,True,1.0,False,Supplier
Phasha,Unknown,27,1500,50.0,169,0.7407407407407407,0.0,13.22222222222222,2023-10-05,2024-10-04,365,False,2.0506329113924053,True,Supplier
Pheko,Unknown,6,684,22.0,530,0.6666666666666666,0.1666666666666666,13.666666666666666,2022-10-14,2022-12-20,67,False,1.8556701030927836,False,Supplier
Phetla,Unknown,1,2,2.0,2,1.0,0.0,16.0,2023-10-05,2023-10-05,0,True,1.0,False,Supplier
Pheto,Unknown,5,1043,279.0,321,0.2,0.0,12.2,2022-10-14,2023-04-16,184,False,0.7009345794392523,False,Service Provider
Philip,Unknown,1,2,2.0,2,0.0,0.0,17.0,2023-10-05,2023-10-05,0,True,1.0,False,Supplier
Phillip,Unknown,4,183,7.5,164,1.0,0.0,13.0,2024-02-15,2024-02-15,0,False,4.0,False,Supplier
Phiri,Unknown,1,142,142.0,142,1.0,0.0,14.0,2022-10-14,2022-10-14,0,True,1.0,False,Service Provider
Phoenix Fire Prot,Service Provider,1,671,671.0,671,1.0,0.0,16.0,2024-06-07,2024-06-07,0,True,1.0,True,Service Provider
Pholo,Unknown,1,197,197.0,197,0.0,0.0,19.0,2022-10-14,2022-10-14,0,True,1.0,False,Service Provider
Phooko,Unknown,1,6,6.0,6,1.0,0.0,13.0,2023-10-06,2023-10-06,0,True,1.0,False,Supplier
Piek,Unknown,1,92,92.0,92,1.0,0.0,15.0,2022-02-28,2022-02-28,0,True,1.0,False,Supplier
Pienaar,Unknown,1,6,6.0,6,1.0,0.0,13.0,2024-02-15,2024-02-15,0,True,1.0,False,Supplier
Piet,Unknown,2,33,16.5,28,1.0,0.0,14.0,2022-02-28,2022-06-30,122,False,0.3947368421052631,False,Supplier
Pieter,Unknown,1,8,8.0,8,0.0,0.0,13.0,2023-10-08,2023-10-08,0,True,1.0,False,Supplier
Pieters,Unknown,2,66,33.0,58,1.0,0.0,12.0,2024-02-15,2024-02-20,5,False,1.7142857142857142,False,Service Provider
Pike,Unknown,2,109,54.5,76,0.5,0.0,16.5,2022-02-28,2023-01-03,309,False,0.1769911504424778,False,Supplier
Pilane,Unknown,3,186,67.0,73,0.3333333333333333,0.0,9.666666666666666,2023-10-09,2023-12-24,76,False,0.8490566037735849,False,Service Provider
Pillai,Unknown,1,4,4.0,4,1.0,0.0,14.0,2023-10-10,2023-10-10,0,True,1.0,False,Supplier
Pillay,Unknown,2,99,49.5,75,1.0,0.0,11.5,2023-10-10,2023-10-26,16,False,1.3043478260869563,False,Service Provider
Pilusa,Unknown,1,4,4.0,4,1.0,0.0,12.0,2023-10-11,2023-10-11,0,True,1.0,False,Service Provider
Pinnacle Africa,Supplier,1,57,57.0,57,1.0,0.0,15.0,2022-02-16,2022-02-16,0,True,1.0,False,Supplier
Pinnacle ICT,Supplier,17,2962,123.0,635,1.0,0.0,11.705882352941176,2022-02-23,2023-07-20,512,False,0.940959409594096,False,Supplier
Pinto,Unknown,1,3,3.0,3,0.0,0.0,13.0,2022-10-15,2022-10-15,0,True,1.0,False,Supplier
Pita,Unknown,11,372,18.0,155,0.5454545454545454,0.0,10.727272727272728,2022-03-02,2023-10-14,591,False,0.5314009661835749,False,Supplier
Pitso,Unknown,3,14,5.0,7,1.0,0.0,11.0,2022-10-17,2022-10-17,0,False,3.0,False,Service Provider
Plessis,Unknown,1,385,385.0,385,1.0,0.0,14.0,2024-02-15,2024-02-15,0,True,1.0,False,Service Provider
Plooy,Unknown,2,168,84.0,141,1.0,0.0,15.5,2022-10-17,2022-10-17,0,False,2.0,False,Supplier
Pohl,Unknown,2,91,45.5,73,1.0,0.0,11.0,2022-03-03,2022-03-03,0,False,2.0,False,Service Provider
Poni,Unknown,1,3,3.0,3,1.0,0.0,13.0,2022-03-03,2022-03-03,0,True,1.0,False,Supplier
Pool,Unknown,1,63,63.0,63,1.0,0.0,14.0,2022-03-03,2022-03-03,0,True,1.0,False,Supplier
Poole,Unknown,2,18,9.0,10,1.0,0.0,16.0,2022-10-18,2022-10-18,0,False,2.0,False,Supplier
Porter,Unknown,2,180,90.0,147,1.0,0.0,11.5,2023-10-11,2023-10-19,8,False,1.5789473684210529,False,Service Provider
Poto,Unknown,1,44,44.0,44,1.0,0.0,9.0,2022-03-04,2022-03-04,0,True,1.0,False,Service Provider
Potsane,Unknown,1,10,10.0,10,1.0,0.0,9.0,2024-02-16,2024-02-16,0,True,1.0,False,Service Provider
Powell,Unknown,1,36,36.0,36,1.0,0.0,12.0,2023-10-12,2023-10-12,0,True,1.0,False,Service Provider
Preston,Unknown,1,65,65.0,65,1.0,0.0,11.0,2024-02-16,2024-02-16,0,True,1.0,False,Service Provider
Price,Unknown,1,49,49.0,49,1.0,0.0,16.0,2022-10-19,2022-10-19,0,True,1.0,False,Supplier
Prince,Unknown,2,56,28.0,44,0.5,0.0,15.0,2023-10-12,2024-10-01,355,False,0.1558441558441558,True,Supplier
Pringle,Unknown,1,117,117.0,117,0.0,0.0,8.0,2024-02-17,2024-02-17,0,True,1.0,False,Service Provider
Prins,Unknown,1,27,27.0,27,1.0,0.0,12.0,2022-10-21,2022-10-21,0,True,1.0,False,Supplier
Printerland.co.za,Supplier,1,29,29.0,29,1.0,0.0,15.0,2023-06-01,2023-06-01,0,True,1.0,False,Supplier
Prof Computers,Supplier,79,3725,25.0,283,0.8227848101265823,0.0,12.91139240506329,2022-04-01,2024-08-06,858,False,2.668918918918919,True,Supplier
Pule,Unknown,1,86,86.0,86,1.0,0.0,10.0,2022-03-04,2022-03-04,0,True,1.0,False,Service Provider
Pullen,Unknown,6,285,47.0,113,0.3333333333333333,0.0,15.166666666666666,2023-10-12,2023-10-21,9,False,4.615384615384615,False,Supplier
Putter,Unknown,1,40,40.0,40,0.0,0.0,9.0,2023-10-14,2023-10-14,0,True,1.0,False,Service Provider
Qabi,Unknown,1,21,21.0,21,1.0,0.0,11.0,2022-03-04,2022-03-04,0,True,1.0,False,Service Provider
Qacha,Unknown,9,416,34.0,101,0.7777777777777778,0.0,12.0,2022-10-22,2023-04-25,185,False,1.255813953488372,False,Supplier
Qadi,Unknown,1,17,17.0,17,1.0,0.0,14.0,2022-03-04,2022-03-04,0,True,1.0,False,Supplier
Qadir,Unknown,1,53,53.0,53,1.0,0.0,11.0,2022-10-24,2022-10-24,0,True,1.0,False,Service Provider
Qale,Unknown,1,3,3.0,3,0.0,0.0,18.0,2022-03-04,2022-03-04,0,True,1.0,False,Supplier
Qalo,Unknown,1,113,113.0,113,0.0,0.0,12.0,2022-03-05,2022-03-05,0,True,1.0,False,Service Provider
Qama,Unknown,17,184,3.0,60,0.7058823529411765,0.0,12.882352941176473,2022-03-05,2022-06-20,107,False,3.7226277372262775,False,Supplier
Qamile,Unknown,1,31,31.0,31,0.0,0.0,6.0,2023-10-15,2023-10-15,0,True,1.0,False,Service Provider
Qari,Unknown,20,319,5.5,135,0.95,0.0,13.4,2022-03-05,2024-07-24,872,False,0.6651884700665188,True,Supplier
Qasim,Unknown,1,60,60.0,60,1.0,0.0,11.0,2022-10-25,2022-10-25,0,True,1.0,False,Service Provider
Qaze,Unknown,29,1064,30.0,84,0.2758620689655172,0.0,14.344827586206897,2022-03-05,2024-02-17,714,False,1.1693548387096775,False,Supplier
Qhoai,Unknown,1,89,89.0,89,0.0,0.0,17.0,2022-10-25,2022-10-25,0,True,1.0,False,Service Provider
Qhobela,Unknown,1,37,37.0,37,0.0,0.0,13.0,2024-02-17,2024-02-17,0,True,1.0,False,Important Contacts
Qian,Unknown,1,20,20.0,20,0.0,0.0,15.0,2022-03-05,2022-03-05,0,True,1.0,False,Supplier
Qiao,Unknown,29,4491,5.0,2474,0.1724137931034483,0.1724137931034483,16.448275862068964,2022-03-05,2024-10-01,941,False,0.8959835221421215,True,Family
Qoane,Unknown,2,31,15.5,26,1.0,0.0,10.0,2022-10-26,2022-10-26,0,False,2.0,False,Service Provider
Qose,Unknown,2,128,64.0,82,1.0,0.0,12.0,2022-03-07,2022-03-07,0,False,2.0,False,Service Provider
Quail,Unknown,4,66,15.5,32,1.0,0.0,12.5,2022-10-26,2022-12-15,50,False,1.4999999999999998,False,Supplier
Quan,Unknown,2,9,4.5,5,1.0,0.0,13.0,2022-03-07,2022-03-07,0,False,2.0,False,Supplier
Quansah,Unknown,1,3,3.0,3,1.0,0.0,10.0,2024-02-19,2024-02-19,0,True,1.0,False,Service Provider
Quappe,Unknown,1,50,50.0,50,1.0,0.0,13.0,2023-10-16,2023-10-16,0,True,1.0,False,Supplier
Quarmby,Unknown,1,288,288.0,288,1.0,0.0,16.0,2024-02-19,2024-02-19,0,True,1.0,False,Service Provider
Quarta,Unknown,3,30,3.0,25,1.0,0.0,13.666666666666666,2023-10-17,2024-06-20,247,False,0.3249097472924188,True,Supplier
Quashie,Unknown,1,79,79.0,79,1.0,0.0,15.0,2024-02-22,2024-02-22,0,True,1.0,False,Supplier
Quass,Unknown,17,1869,37.0,739,0.1176470588235294,0.0,13.647058823529411,2022-10-26,2024-09-29,704,False,0.6948228882833788,True,Service Provider
Quat,Unknown,1,55,55.0,55,0.0,0.0,17.0,2022-03-07,2022-03-07,0,True,1.0,False,Supplier
Quaye,Unknown,1,55,55.0,55,1.0,0.0,12.0,2022-10-27,2022-10-27,0,True,1.0,False,Service Provider
Quayle,Unknown,8,346,27.5,167,1.0,0.0,13.625,2023-10-17,2023-10-19,2,False,7.5,False,Supplier
Quazi,Unknown,1,117,117.0,117,1.0,0.0,12.0,2022-10-27,2022-10-27,0,True,1.0,False,Service Provider
Quba,Unknown,4,645,166.0,203,0.25,0.0,13.75,2022-03-07,2022-03-13,6,False,3.3333333333333335,False,Service Provider
Quebra,Unknown,1,59,59.0,59,1.0,0.0,9.0,2023-10-18,2023-10-18,0,True,1.0,False,Service Provider
Queck,Unknown,1,32,32.0,32,1.0,0.0,13.0,2022-10-27,2022-10-27,0,True,1.0,False,Supplier
Queen,Unknown,2,164,82.0,118,0.0,0.0,18.5,2022-10-27,2022-10-27,0,False,2.0,False,Service Provider
Queens,Unknown,3,127,41.0,52,0.3333333333333333,0.0,13.666666666666666,2023-10-18,2024-06-08,234,False,0.3409090909090909,True,Supplier
Queiros,Unknown,2,292,146.0,224,1.0,0.0,15.0,2024-02-23,2024-02-27,4,False,1.7647058823529411,False,Service Provider
Queiroz,Unknown,1,67,67.0,67,1.0,0.0,14.0,2024-02-23,2024-02-23,0,True,1.0,False,Supplier
Quenet,Unknown,1,26,26.0,26,1.0,0.0,12.0,2023-10-18,2023-10-18,0,True,1.0,False,Supplier
Quentin,Unknown,2,577,288.5,559,1.0,0.0,15.0,2024-02-23,2024-02-23,0,False,2.0,False,Service Provider
Quercia,Unknown,1,48,48.0,48,0.0,0.0,8.0,2024-02-24,2024-02-24,0,True,1.0,False,Service Provider
Querido,Unknown,4,187,45.5,61,0.5,0.0,11.0,2024-02-24,2024-07-18,145,False,0.6857142857142857,True,Service Provider
Quesnel,Unknown,1,64,64.0,64,1.0,0.0,11.0,2024-02-26,2024-02-26,0,True,1.0,False,Service Provider
Quest,Unknown,2,41,20.5,37,1.0,0.0,11.0,2022-10-28,2022-10-28,0,False,2.0,False,Service Provider
Quested,Unknown,1,36,36.0,36,1.0,0.0,11.0,2024-02-26,2024-02-26,0,True,1.0,False,Service Provider
Quibell,Unknown,1,57,57.0,57,1.0,0.0,14.0,2024-02-26,2024-02-26,0,True,1.0,False,Supplier
Quick,Unknown,1,106,106.0,106,0.0,0.0,17.0,2022-10-28,2022-10-28,0,True,1.0,False,Service Provider
Quicke,Unknown,3,231,73.0,156,0.3333333333333333,0.3333333333333333,16.0,2023-10-18,2023-12-20,63,False,0.9677419354838708,False,Important Contacts
Quiens,Unknown,3,89,30.0,31,0.6666666666666666,0.0,12.333333333333334,2023-10-19,2023-10-26,7,False,2.4324324324324325,False,Service Provider
Quigley,Unknown,1,212,212.0,212,1.0,0.0,12.0,2024-02-27,2024-02-27,0,True,1.0,False,Service Provider
Quill,Unknown,1,34,34.0,34,0.0,1.0,21.0,2022-10-29,2022-10-29,0,True,1.0,False,Important Contacts
Quimpo,Unknown,2,191,95.5,150,1.0,0.0,12.5,2023-10-19,2023-10-23,4,False,1.7647058823529411,False,Service Provider
Quin,Unknown,1,28,28.0,28,0.0,0.0,19.0,2022-03-07,2022-03-07,0,True,1.0,False,Supplier
Quina,Unknown,2,14,7.0,11,0.0,0.0,7.0,2022-10-31,2022-10-31,0,False,2.0,False,Service Provider
Quinan,Unknown,2,129,64.5,107,0.5,0.0,13.0,2023-10-19,2024-06-22,247,False,0.2166064981949458,True,Supplier
Quince,Unknown,1,16,16.0,16,0.0,0.0,17.0,2023-10-19,2023-10-19,0,True,1.0,False,Supplier
Quine,Unknown,1,31,31.0,31,1.0,0.0,10.0,2022-11-02,2022-11-02,0,True,1.0,False,Service Provider
Quinlan,Unknown,2,93,46.5,51,0.5,0.0,13.0,2024-02-27,2024-03-02,4,False,1.7647058823529411,False,Service Provider
Quinn,Unknown,4,15,3.0,7,1.0,0.0,12.0,2022-11-03,2022-11-03,0,False,4.0,False,Service Provider
Quinsee,Unknown,1,158,158.0,158,1.0,0.0,10.0,2024-02-28,2024-02-28,0,True,1.0,False,Service Provider
Quint,Unknown,3,66,6.0,55,0.6666666666666666,0.0,13.0,2022-11-03,2022-11-05,2,False,2.8125,False,Service Provider
Quinta,Unknown,1,55,55.0,55,0.0,0.0,18.0,2023-10-19,2023-10-19,0,True,1.0,False,Supplier
Quintal,Unknown,1,114,114.0,114,1.0,0.0,13.0,2024-03-01,2024-03-01,0,True,1.0,False,Service Provider
Quintao,Unknown,1,4,4.0,4,0.0,0.0,13.0,2024-03-02,2024-03-02,0,True,1.0,False,Supplier
Quintas,Unknown,5,147,19.0,74,0.2,0.0,15.2,2024-03-04,2024-03-04,0,False,5.0,False,Service Provider
Quintin,Unknown,1,37,37.0,37,1.0,0.0,16.0,2024-03-05,2024-03-05,0,True,1.0,False,Important Contacts
Quinton,Unknown,1,136,136.0,136,1.0,0.0,12.0,2024-03-13,2024-03-13,0,True,1.0,False,Service Provider
Quirk,Unknown,1,160,160.0,160,1.0,0.0,13.0,2022-11-03,2022-11-03,0,True,1.0,False,Service Provider
Quirke,Unknown,1,11,11.0,11,0.0,0.0,7.0,2023-10-20,2023-10-20,0,True,1.0,False,Service Provider
Quist,Unknown,11,2389,105.0,537,0.3636363636363636,0.0,12.818181818181818,2022-11-05,2022-11-08,3,False,10.0,False,Service Provider
Quitter,Unknown,1,78,78.0,78,1.0,0.0,12.0,2024-03-13,2024-03-13,0,True,1.0,False,Service Provider
Quixley,Unknown,1,144,144.0,144,1.0,0.0,12.0,2024-03-13,2024-03-13,0,True,1.0,False,Service Provider
Quku,Unknown,14,1931,47.0,743,0.2142857142857142,0.0714285714285714,13.214285714285714,2022-03-08,2022-03-20,12,False,10.0,False,Family
Qureshi,Unknown,1,42,42.0,42,1.0,0.0,12.0,2024-03-13,2024-03-13,0,True,1.0,False,Service Provider
Quza,Unknown,30,3559,51.5,1841,0.9333333333333332,0.0,12.166666666666666,2022-03-10,2024-08-06,880,False,0.989010989010989,True,Supplier
Qwabe,Unknown,3,75,3.0,70,0.0,0.0,12.0,2022-11-05,2022-11-05,0,False,3.0,False,Service Provider
Rabe,Unknown,26,900,24.5,185,0.7692307692307693,0.0,12.461538461538462,2022-03-10,2024-07-11,854,False,0.8823529411764707,True,Supplier
Rabie,Unknown,2,99,49.5,78,0.5,0.0,15.5,2022-11-06,2023-10-16,344,False,0.160427807486631,False,Supplier
Rachidi,Unknown,3,248,59.0,156,0.0,0.3333333333333333,19.666666666666668,2024-03-13,2024-04-06,24,False,1.6666666666666663,False,Important Contacts
Radebe,Unknown,2,191,95.5,150,1.0,0.0,10.5,2023-10-20,2023-10-20,0,False,2.0,False,Service Provider
Rademan,Unknown,1,5,5.0,5,1.0,0.0,15.0,2024-03-14,2024-03-14,0,True,1.0,False,Supplier
Rahim,Unknown,2,11,5.5,6,1.0,0.0,10.5,2022-11-07,2022-12-02,25,False,1.0909090909090908,False,Service Provider
Rahman,Unknown,1,3,3.0,3,1.0,0.0,11.0,2023-10-20,2023-10-20,0,True,1.0,False,Service Provider
Rajah,Unknown,18,846,29.0,159,0.9444444444444444,0.0,12.88888888888889,2022-11-07,2024-07-11,612,False,0.8411214953271029,True,Supplier
Rajesh,Unknown,2,78,39.0,39,0.0,0.0,18.0,2023-10-21,2023-10-21,0,False,2.0,False,Service Provider
Rajoo,Unknown,1,188,188.0,188,0.0,0.0,18.0,2022-11-07,2022-11-07,0,True,1.0,False,Service Provider
Rall,Unknown,1,1377,1377.0,1377,1.0,0.0,13.0,2022-03-10,2022-03-10,0,True,1.0,False,Service Provider
Rama,Unknown,9,2479,294.0,462,1.0,0.0,12.333333333333334,2022-03-10,2023-03-24,379,False,0.6601466992665037,False,Service Provider
Raman,Unknown,1,172,172.0,172,1.0,0.0,11.0,2022-11-08,2022-11-08,0,True,1.0,False,Service Provider
Rambau,Unknown,5,337,59.0,107,0.6,0.0,10.8,2023-10-22,2024-06-26,248,False,0.539568345323741,True,Supplier
Rambuda,Unknown,1,49,49.0,49,1.0,0.0,15.0,2024-03-14,2024-03-14,0,True,1.0,False,Supplier
Ramlall,Unknown,4,170,34.5,98,1.0,0.0,16.0,2024-03-14,2024-03-14,0,False,4.0,False,Supplier
Ramnath,Unknown,2,13,6.5,9,1.0,0.0,12.5,2024-03-15,2024-03-27,12,False,1.4285714285714286,False,Supplier
Ramollo,Unknown,3,59,6.0,49,1.0,0.0,10.333333333333334,2024-03-15,2024-03-19,4,False,2.6470588235294117,False,Service Provider
Rampai,Unknown,2,3,1.5,2,1.0,0.0,8.0,2023-10-24,2023-10-24,0,False,2.0,False,Service Provider
Ramsamy,Unknown,3,177,46.0,121,1.0,0.0,14.666666666666666,2024-03-15,2024-03-19,4,False,2.6470588235294117,False,Supplier
Ramsay,Unknown,2,58,29.0,36,1.0,0.0,12.0,2023-10-24,2023-10-25,1,False,1.9354838709677415,False,Service Provider
Ramushu,Unknown,3,94,32.0,50,1.0,0.0,14.0,2024-03-15,2024-03-15,0,False,3.0,False,Supplier
Randall,Unknown,1,89,89.0,89,0.0,0.0,13.0,2024-03-16,2024-03-16,0,True,1.0,False,Service Provider
Rani,Unknown,7,329,7.0,284,1.0,0.0,15.714285714285714,2022-03-10,2022-03-30,20,False,4.2,False,Supplier
